valor,tipo,amenaza,nivel,score,confianza,pais,fuente,visto,edad_dias
cbuod47726.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 07:46:44 UTC,1
0hqrb19cyv.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 07:24:00 UTC,1
rucequ.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 07:16:28 UTC,1
480peumx1e.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 06:53:52 UTC,1
vogebene.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 06:28:33 UTC,1
26seodg1pp.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 06:09:40 UTC,1
puhihylo.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 06:01:57 UTC,1
kevyn94.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 05:37:45 UTC,1
gezajoqa.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 05:20:36 UTC,1
dawelyxi.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 05:08:15 UTC,1
nwuor63200.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 04:38:32 UTC,1
qlhha28177.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 04:36:53 UTC,1
lepotafo.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 04:30:09 UTC,1
tyqeca.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 04:13:40 UTC,1
rofileji.workers.dev,domain,php.shin_webshell,media,48,50,,ThreatFox,2026-09-01 03:56:52 UTC,1
